200,100
37.1700,-122.2500,3234,-86.0000
37.1706,-122.2500,3234,-85.0000
37.1712,-122.2500,3234,-84.0000
37.1717,-122.2500,3234,-83.0000
37.1723,-122.2500,3234,-82.0000
37.1729,-122.2500,3234,-81.0000
37.1735,-122.2500,3234,-80.0000
37.1741,-122.2500,3234,-79.0000
37.1746,-122.2500,3234,-78.0000
37.1752,-122.2500,3234,-77.0000
37.1758,-122.2500,3234,-76.0000
37.1764,-122.2500,3234,-75.0000
37.1770,-122.2500,3234,-74.0000
37.1775,-122.2500,3234,-73.0000
37.1781,-122.2500,3234,-72.0000
37.1787,-122.2500,3234,-71.0000
37.1793,-122.2500,3234,-70.0000
37.1798,-122.2500,3234,-69.0000
37.1804,-122.2500,3234,-68.0000
37.1810,-122.2500,3234,-67.0000
37.1816,-122.2500,3234,-66.0000
37.1822,-122.2500,3234,-65.0000
37.1827,-122.2500,3234,-64.0000
37.1833,-122.2500,3234,-63.0000
37.1839,-122.2500,3234,-62.0000
37.1845,-122.2500,3234,-61.0000
37.1851,-122.2500,3234,-60.0000
37.1856,-122.2500,3234,-59.0000
37.1862,-122.2500,3234,-58.0000
37.1868,-122.2500,3234,-57.0000
37.1874,-122.2500,3234,-56.0000
37.1880,-122.2500,3234,-55.0000
37.1885,-122.2500,3234,-54.0000
37.1891,-122.2500,3234,-53.0000
37.1897,-122.2500,3234,-52.0000
37.1903,-122.2500,3233,-51.0000
37.1908,-122.2500,3233,-50.0000
37.1914,-122.2500,3233,-49.0000
37.1920,-122.2500,3233,-48.0000
37.1926,-122.2500,3233,-47.0000
37.1932,-122.2500,3233,-46.0000
37.1937,-122.2500,3233,-45.0000
37.1943,-122.2500,3233,-44.0000
37.1949,-122.2500,3233,-43.0000
37.1955,-122.2500,3233,-42.0000
37.1961,-122.2500,3233,-41.0000
37.1966,-122.2500,3233,-40.0000
37.1972,-122.2500,3233,-39.0000
37.1978,-122.2500,3233,-38.0000
37.1984,-122.2500,3233,-37.0000
37.1990,-122.2500,3233,-36.0000
37.1995,-122.2500,3233,-35.0000
37.2001,-122.2500,3233,-34.0000
37.2007,-122.2500,3233,-33.0000
37.2013,-122.2500,3233,-32.0000
37.2019,-122.2500,3233,-31.0000
37.2024,-122.2500,3233,-30.0000
37.2030,-122.2500,3233,-29.0000
37.2036,-122.2500,3233,-28.0000
37.2042,-122.2500,3233,-27.0000
37.2047,-122.2500,3233,-26.0000
37.2053,-122.2500,3233,-25.0000
37.2059,-122.2500,3233,-24.0000
