0,10
37.7,-122.25,3232,-196.858
37.699421,-122.25,3232,-195.858
37.698842,-122.25,3232,-194.858
37.698263,-122.25,3232,-193.858
37.697684,-122.25,3232,-192.858
37.697105,-122.25,3232,-191.858
37.696525,-122.25,3232,-190.858
37.695946,-122.25,3232,-189.858
37.695367,-122.25,3232,-188.858
37.694788,-122.25,3232,-187.858
37.694209,-122.25,3232,-186.858
37.69363,-122.25,3232,-185.858
37.693051,-122.25,3232,-184.858
37.692472,-122.25,3232,-183.858
37.691893,-122.25,3232,-182.858
37.691314,-122.25,3232,-181.858
37.690734,-122.25,3232,-180.858
37.690155,-122.25,3232,-179.858
37.689576,-122.25,3232,-178.858
37.688997,-122.25,3232,-177.858
37.688418,-122.25,3232,-176.858
37.687839,-122.25,3232,-175.858
37.68726,-122.25,3232,-174.858
37.686681,-122.25,3232,-173.858
37.686102,-122.25,3232,-172.858
37.685523,-122.25,3232,-171.858
37.684943,-122.25,3232,-170.858
37.684364,-122.25,3232,-169.858
37.683785,-122.25,3232,-168.858
37.683206,-122.25,3232,-167.858
37.682627,-122.25,3232,-166.858
37.682048,-122.25,3232,-165.858
37.681469,-122.25,3232,-164.858
37.68089,-122.25,3232,-163.858
37.680311,-122.25,3232,-162.858
37.679732,-122.25,3232,-161.858
37.679152,-122.25,3232,-160.858
37.678573,-122.25,3232,-159.858
37.677994,-122.25,3232,-158.858
37.677415,-122.25,3232,-157.858
37.676836,-122.25,3232,-156.858
37.676257,-122.25,3232,-155.858
37.675678,-122.25,3232,-154.858
37.675099,-122.25,3232,-153.858
37.67452,-122.25,3232,-152.858
37.673941,-122.25,3232,-151.858
37.673362,-122.25,3232,-150.858
37.672782,-122.25,3232,-149.858
37.672203,-122.25,3232,-148.858
37.671624,-122.25,3232,-147.858
37.671045,-122.25,3232,-146.858
37.670466,-122.25,3232,-145.858
37.669887,-122.25,3232,-144.858
37.669308,-122.25,3232,-143.858
37.668729,-122.25,3232,-142.858
37.66815,-122.25,3232,-141.858
37.667571,-122.25,3232,-140.858
37.666991,-122.25,3232,-139.858
37.666412,-122.25,3232,-138.858
37.665833,-122.25,3232,-137.858
37.665254,-122.25,3232,-136.858
37.664675,-122.25,3232,-135.858
37.664096,-122.25,3232,-134.858
37.663517,-122.25,3232,-133.858
37.662938,-122.25,3232,-132.858
37.662359,-122.25,3232,-131.858
37.66178,-122.25,3232,-130.858
37.6612,-122.25,3232,-129.858
37.660621,-122.25,3232,-128.858
37.660042,-122.25,3232,-127.858
37.659463,-122.25,3232,-126.858
37.658884,-122.25,3232,-125.858
37.658305,-122.25,3232,-124.858
37.657726,-122.25,3232,-123.858
37.657147,-122.25,3232,-122.858
37.656568,-122.25,3232,-121.858
37.655989,-122.25,3232,-120.858
37.655409,-122.25,3232,-119.858
37.65483,-122.25,3232,-118.858
37.654251,-122.25,3232,-117.858
37.653672,-122.25,3232,-116.858
37.653093,-122.25,3232,-115.858
37.652514,-122.25,3232,-114.858
37.651935,-122.25,3232,-113.858
37.651356,-122.25,3232,-112.858
37.650777,-122.25,3232,-111.858
37.650198,-122.25,3232,-110.858
37.649619,-122.25,3232,-109.858
37.649039,-122.25,3232,-108.858
37.64846,-122.25,3232,-107.858
37.647881,-122.25,3232,-106.858
37.647302,-122.25,3232,-105.858
37.646723,-122.25,3232,-104.858
37.646144,-122.25,3232,-103.858
37.645565,-122.25,3232,-102.858
37.644986,-122.25,3232,-101.858
37.644407,-122.25,3232,-100.858
37.643828,-122.25,3232,-99.858
37.643248,-122.25,3232,-98.858
37.642669,-122.25,3232,-97.858
37.64209,-122.25,3232,-96.858
37.641511,-122.25,3232,-95.858
37.640932,-122.25,3232,-94.858
37.640353,-122.25,3232,-93.858
37.639774,-122.25,3232,-92.858
37.639195,-122.25,3232,-91.858
37.638616,-122.25,3232,-90.858
37.638037,-122.25,3232,-89.858
37.637457,-122.25,3232,-88.858
37.636878,-122.25,3232,-87.858
37.636299,-122.25,3232,-86.858
37.63572,-122.25,3232,-85.858
37.635141,-122.25,3232,-84.858
37.634562,-122.25,3232,-83.858
37.633983,-122.25,3232,-82.858
37.633404,-122.25,3232,-81.858
37.632825,-122.25,3232,-80.858
37.632246,-122.25,3232,-79.858
37.631666,-122.25,3232,-78.858
37.631087,-122.25,3232,-77.858
37.630508,-122.25,3232,-76.858
37.629929,-122.25,3232,-75.858
37.62935,-122.25,3232,-74.858
37.628771,-122.25,3232,-73.858
37.628192,-122.25,3232,-72.858
37.627613,-122.25,3232,-71.858
37.627034,-122.25,3232,-70.858
37.626455,-122.25,3232,-69.858
37.625876,-122.25,3232,-68.858
37.625296,-122.25,3232,-67.858
